index	L1	L2	L3	L4	KO	Function	EC	Count
5987	21_Cellular response to stress	Regulation of translational initiation in response to osmotic stress			K02861	RIPK1, RIP1; receptor-interacting serine/threonine-protein kinase 1	2.7.11.1	1
6294	21_Cellular response to stress	Response to osmotic stress			K02861	RIPK1, RIP1; receptor-interacting serine/threonine-protein kinase 1	2.7.11.1	1
2806	09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01180	E3.2.1.6; endo-1,3(4)-beta-glucanase	3.2.1.6	2
2780	09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K12317	GANC; neutral alpha-glucosidase C	3.2.1.20	1
4011	19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Sucrose		K12317	GANC; neutral alpha-glucosidase C	3.2.1.20	1
4111	19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Maltose		K12317	GANC; neutral alpha-glucosidase C	3.2.1.20	1
4972	20_Hydrolysis of polymers	Starch			K12317	GANC; neutral alpha-glucosidase C	3.2.1.20	1
5282	20_Hydrolysis of polymers	Galactose			K12317	GANC; neutral alpha-glucosidase C	3.2.1.20	1
5049	20_Hydrolysis of polymers	Xylose			K00041	uxaB; tagaturonate reductase	1.1.1.58	1
3154	12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Phosphate transporter [mD:m00222]	K02036	pstB; phosphate transport system ATP-binding protein	7.3.2.1	1
1141	06_Amino acid utilization biosynthesis metabolism	Phenylalanine metabolism			K00824	dat; D-alanine transaminase	2.6.1.21	1
1407	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K00824	dat; D-alanine transaminase	2.6.1.21	1
1502	06_Amino acid utilization biosynthesis metabolism	D-arginine and D-ornithine metabolism			K00824	dat; D-alanine transaminase	2.6.1.21	1
86	01_Fermentation	Heterolactic fermentation			K00865	glxK, garK; glycerate 2-kinase	2.7.1.165	1
1210	06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K00865	glxK, garK; glycerate 2-kinase	2.7.1.165	1
1911	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K07550	bbsB; benzoylsuccinyl-CoA thiolase BbsB subunit	2.3.1.-	1
4165	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K07550	bbsB; benzoylsuccinyl-CoA thiolase BbsB subunit	2.3.1.-	1
1009	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00272	DDO; D-aspartate oxidase	1.4.3.1	2
3119	12_Transporters	ABC transporters, prokaryotic type	Monosaccharide transporters	Ribose transporter [mD:m00212]	K10439	rbsB; ribose transport system substrate-binding protein		1
985	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K15036	K15036; acetyl-CoA/propionyl-CoA carboxylase	6.4.1.2 6.4.1.3 2.1.3.15	2
1196	06_Amino acid utilization biosynthesis metabolism	Glycine, serine and threonine metabolism			K00306	PIPOX; sarcosine oxidase / L-pipecolate oxidase	1.5.3.1 1.5.3.7	2
2590	09_Carbohydrate Active enzyme - CAZy	Glycosyltransferase			K00689	E2.4.1.5; dextransucrase	2.4.1.5	1
4007	19_Saccharide and derivated synthesis	Disaccaride phosphorylase	Sucrose		K00689	E2.4.1.5; dextransucrase	2.4.1.5	1
4903	20_Hydrolysis of polymers	Starch			K00689	E2.4.1.5; dextransucrase	2.4.1.5	1
299	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate and lactate I		K08324	sad; succinate-semialdehyde dehydrogenase	1.2.1.16 1.2.1.24	1
314	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate I		K08324	sad; succinate-semialdehyde dehydrogenase	1.2.1.16 1.2.1.24	1
332	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetate IV		K08324	sad; succinate-semialdehyde dehydrogenase	1.2.1.16 1.2.1.24	1
1629	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K08324	sad; succinate-semialdehyde dehydrogenase	1.2.1.16 1.2.1.24	1
193	01_Fermentation	Pyruvate fermentation to butanol			K07547	bbsC; 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit	1.1.1.35	1
372	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to acetone		K07547	bbsC; 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit	1.1.1.35	1
481	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K07547	bbsC; 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit	1.1.1.35	1
560	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K07547	bbsC; 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit	1.1.1.35	1
635	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum solventogenic fermentation		K07547	bbsC; 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit	1.1.1.35	1
822	05_Fatty acid oxidation	Fatty acid beta-oxidation I			K07547	bbsC; 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit	1.1.1.35	1
851	05_Fatty acid oxidation	Fatty acid beta-oxidation II (core pathway)			K07547	bbsC; 2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsC subunit	1.1.1.35	1
140	01_Fermentation	Mixed acid fermentation			K13016	wbpB; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
182	01_Fermentation	Pyruvate fermentation to butanol			K13016	wbpB; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
528	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K13016	wbpB; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
599	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K13016	wbpB; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
679	02_Homoacetogenesis	Glycolysis			K13016	wbpB; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	1.1.1.335	1
3049	12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Putative spermidine/putrescine transporter [mD:m00193]	K02054	ABC.SP.P1; putative spermidine/putrescine transport system permease protein		2
5769	21_Cellular response to stress	Cellular response to stress			K08804	STK17; serine/threonine kinase 17	2.7.11.1	5
6057	21_Cellular response to stress	Regulation of translational initiation in response to osmotic stress			K08804	STK17; serine/threonine kinase 17	2.7.11.1	5
6364	21_Cellular response to stress	Response to osmotic stress			K08804	STK17; serine/threonine kinase 17	2.7.11.1	5
447	01_Fermentation	Pyruvate Fermentation	Pyruvate fermentation to lactate		K06044	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase	5.4.99.15	1
1457	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K09065	argF; N-acetylornithine carbamoyltransferase	2.1.3.9	1
4329	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K04716	SGPP1; sphingosine-1-phosphate phosphatase 1	3.1.3.-	1
2265	07_Nucleic acid metabolism	Purine metabolism			K01486	ade; adenine deaminase	3.5.4.2	1
2457	07_Nucleic acid metabolism	Degradation of purine bases			K01486	ade; adenine deaminase	3.5.4.2	1
2973	11_Nitrogen cycle	Nitrogenated compounds Reduction	Assimilatory nitrate reduction	Nitrate to ammonia	K00363	nirD; nitrite reductase (NADH) small subunit	1.7.1.15	2
1978	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K08678	UXS1, uxs; UDP-glucuronate decarboxylase	4.1.1.35	1
4991	20_Hydrolysis of polymers	Starch			K08678	UXS1, uxs; UDP-glucuronate decarboxylase	4.1.1.35	1
5020	20_Hydrolysis of polymers	Xylose			K00875	rbtK; D-ribulokinase	2.7.1.47	1
735	02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase	2.1.1.185	1
1850	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Histidine		K03218	rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase	2.1.1.185	1
935	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K00167	BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component beta subunit	1.2.4.4	4
2254	07_Nucleic acid metabolism	Purine metabolism			K01129	dgt; dGTPase	3.1.5.1	1
5426	21_Cellular response to stress	Cellular response to osmotic stress			K12818	DHX8, PRP22; ATP-dependent RNA helicase DHX8/PRP22	3.6.4.13	5
5667	21_Cellular response to stress	Cellular response to stress			K11167	DHRS7C; dehydrogenase/reductase SDR family member 7C	1.1.-.-	1
2820	09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01225	CBH1; cellulose 1,4-beta-cellobiosidase	3.2.1.91	2
5000	20_Hydrolysis of polymers	Cellulose			K01225	CBH1; cellulose 1,4-beta-cellobiosidase	3.2.1.91	2
997	06_Amino acid utilization biosynthesis metabolism	Methionine degradation			K01555	FAH, fahA; fumarylacetoacetase	3.7.1.2	1
2524	08_Hydrocarbon degradation	Aromatic carboxylic acid degradation			K01555	FAH, fahA; fumarylacetoacetase	3.7.1.2	1
3052	12_Transporters	ABC transporters, prokaryotic type	Mineral and organic ion transporters	Glycine betaine/proline transporter [mD:m00208]	K02001	proW; glycine betaine/proline transport system permease protein		1
5790	21_Cellular response to stress	Cellular response to stress			K08845	ARAF, ARAF1; A-Raf proto-oncogene serine/threonine-protein kinase	2.7.11.1	1
6078	21_Cellular response to stress	Regulation of translational initiation in response to osmotic stress			K08845	ARAF, ARAF1; A-Raf proto-oncogene serine/threonine-protein kinase	2.7.11.1	1
6385	21_Cellular response to stress	Response to osmotic stress			K08845	ARAF, ARAF1; A-Raf proto-oncogene serine/threonine-protein kinase	2.7.11.1	1
139	01_Fermentation	Mixed acid fermentation			K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
181	01_Fermentation	Pyruvate fermentation to butanol			K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
527	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation		K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
598	01_Fermentation	Pyruvate Fermentation	Superpathway of clostridium acetobutylicum acidogenic fermentation		K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
678	02_Homoacetogenesis	Glycolysis			K13015	wbpA; UDP-N-acetyl-D-glucosamine dehydrogenase	1.1.1.136	1
2000	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K01615	gcdA; glutaconyl-CoA decarboxylase subunit alpha	7.2.4.5	1
5352	20_Hydrolysis of polymers	Galactose			K00035	gal; D-galactose 1-dehydrogenase	1.1.1.48	1
926	06_Amino acid utilization biosynthesis metabolism	Histidine degradation			K01479	hutG; formiminoglutamase	3.5.3.8	1
3112	12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Multiple sugar transporter [mD:m00207]	K02026	ABC.MS.P1; multiple sugar transport system permease protein		2
1296	06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K11816	YUCCA; indole-3-pyruvate monooxygenase	1.14.13.168	1
1782	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K11816	YUCCA; indole-3-pyruvate monooxygenase	1.14.13.168	1
5647	21_Cellular response to stress	Cellular response to stress			K11816	YUCCA; indole-3-pyruvate monooxygenase	1.14.13.168	1
2220	07_Nucleic acid metabolism	Purine metabolism			K00364	E1.7.1.7, guaC; GMP reductase	1.7.1.7	2
1419	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01428	ureC; urease subunit alpha	3.5.1.5	1
2259	07_Nucleic acid metabolism	Purine metabolism			K01428	ureC; urease subunit alpha	3.5.1.5	1
1418	06_Amino acid utilization biosynthesis metabolism	Arginine and proline metabolism			K01427	URE; urease	3.5.1.5	1
2258	07_Nucleic acid metabolism	Purine metabolism			K01427	URE; urease	3.5.1.5	1
2284	07_Nucleic acid metabolism	Purine metabolism			K01587	PAICS; phosphoribosylaminoimidazole carboxylase / phosphoribosylaminoimidazole-succinocarboxamide synthase	4.1.1.21 6.3.2.6	3
3202	12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	Polar amino acid transporter [mD:m00236]	K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein		3
5614	21_Cellular response to stress	Cellular response to stress			K00518	sodN; nickel superoxide dismutase	1.15.1.1	1
6804	21_Cellular response to stress	Response to oxidative stress			K00518	sodN; nickel superoxide dismutase	1.15.1.1	1
1593	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Pyruvate to leucine		K14261	alaC; alanine-synthesizing transaminase	2.6.1.-	1
1769	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K14261	alaC; alanine-synthesizing transaminase	2.6.1.-	1
1997	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	PEP		K14261	alaC; alanine-synthesizing transaminase	2.6.1.-	1
5423	21_Cellular response to stress	Cellular response to osmotic stress			K12813	DHX16; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	3.6.4.13	3
5424	21_Cellular response to stress	Cellular response to osmotic stress			K12814	PRP2; pre-mRNA-splicing factor ATP-dependent RNA helicase-like protein PRP2	3.6.4.13	3
5425	21_Cellular response to stress	Cellular response to osmotic stress			K12815	DHX38, PRP16; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX38/PRP16	3.6.4.13	5
3080	12_Transporters	ABC transporters, prokaryotic type	Oligosaccharide and polyol transporters	Lactose/l-arabinose transporter [mD:m00199]	K10190	lacG, araQ; lactose/L-arabinose transport system permease protein		1
4402	19_Saccharide and derivated synthesis	Polysaccharide biosynthesis and assembly of cell surface structure	Lipopolysaccharide biosynthesis		K03274	gmhD, rfaD; ADP-L-glycero-D-manno-heptose 6-epimerase	5.1.3.20	1
892	06_Amino acid utilization biosynthesis metabolism	Oxydation deamination			K00259	ald; alanine dehydrogenase	1.4.1.1	2
1004	06_Amino acid utilization biosynthesis metabolism	Alanine, aspartate and glutamate metabolism (contain asparagin as well)			K00259	ald; alanine dehydrogenase	1.4.1.1	2
5794	21_Cellular response to stress	Cellular response to stress			K08849	MLKL; mixed lineage kinase domain-like	2.7.11.1	1
6082	21_Cellular response to stress	Regulation of translational initiation in response to osmotic stress			K08849	MLKL; mixed lineage kinase domain-like	2.7.11.1	1
6389	21_Cellular response to stress	Response to osmotic stress			K08849	MLKL; mixed lineage kinase domain-like	2.7.11.1	1
3956	18_Sulfur compounds metabolism	Sulfur compounds cycle	Thiosulfate disproportionation		K02439	glpE; thiosulfate sulfurtransferase	2.8.1.1	3
3781	15_Methylotrophy	Serine pathway for formaldehyde fixation			K08692	mtkB; malate-CoA ligase subunit alpha	6.2.1.9	2
6805	21_Cellular response to stress	Response to oxidative stress			K00435	hemQ; hydrogen peroxide-dependent heme synthase	1.3.98.5	1
2751	09_Carbohydrate Active enzyme - CAZy	Glycoside hydrolase			K01186	NEU1; sialidase-1	3.2.1.18	1
247	01_Fermentation	Succinate fermentation to butyrate			K13832	aroDE, DHQ-SDH; 3-dehydroquinate dehydratase / shikimate dehydrogenase	4.2.1.10 1.1.1.25	1
1366	06_Amino acid utilization biosynthesis metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis			K13832	aroDE, DHQ-SDH; 3-dehydroquinate dehydratase / shikimate dehydrogenase	4.2.1.10 1.1.1.25	1
1282	06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K03393	pacX; phenylalanine 3-monooxygenase	1.14.16.7	1
713	02_Homoacetogenesis	Reductive acetyl coenzyme A pathway			K07509	HADHB; acetyl-CoA acyltransferase	2.3.1.16	1
951	06_Amino acid utilization biosynthesis metabolism	Valine, leucine and isoleucine degradation			K07509	HADHB; acetyl-CoA acyltransferase	2.3.1.16	1
2437	07_Nucleic acid metabolism	Purine metabolism			K13713	purCD; fusion protein PurCD	6.3.2.6 6.3.4.13	3
989	06_Amino acid utilization biosynthesis metabolism	Methionine degradation			K01251	E3.3.1.1, ahcY; adenosylhomocysteinase	3.3.1.1	1
1086	06_Amino acid utilization biosynthesis metabolism	Cysteine and methionine metabolism			K01251	E3.3.1.1, ahcY; adenosylhomocysteinase	3.3.1.1	1
1638	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Oxaloacetate to lysine		K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	1
1761	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	1
3802	16_Embden Meyerhof-Parnos (EMP)	EMP			K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	1
3831	16_Embden Meyerhof-Parnos (EMP)	Glycolysis III (EMP)			K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	1
3886	17_Gluconeogenesis	Gluconeogenesis in archea			K00927	PGK, pgk; phosphoglycerate kinase	2.7.2.3	1
1295	06_Amino acid utilization biosynthesis metabolism	Tryptophan metabolism			K11813	CYP79B3; tryptophan N-monooxygenase	1.14.14.156	1
1781	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K11813	CYP79B3; tryptophan N-monooxygenase	1.14.14.156	1
5646	21_Cellular response to stress	Cellular response to stress			K11813	CYP79B3; tryptophan N-monooxygenase	1.14.14.156	1
2280	07_Nucleic acid metabolism	Purine metabolism			K01522	FHIT; bis(5'-adenosyl)-triphosphatase	3.6.1.29	2
3188	12_Transporters	ABC transporters, prokaryotic type	Phosphate and amino acid transporters	General l-amino acid transporter [mD:m00232]	K09970	aapQ, bztB; general L-amino acid transport system permease protein		1
1779	06_Amino acid utilization biosynthesis metabolism	Amino acid biosynthesis precursor pyruvate and oxaloacetate	Cysteine and methionine		K10616	cymAa; p-cymene methyl-monooxygenase	1.14.15.25	1
