JACQFO010000126.1_orf8889	6140484221ee7bf8a725c58fa78b5822	443	ProSiteProfiles	PS50850	Major facilitator superfamily (MFS) profile.	65	443	27.498711	T	24-06-2023	IPR020846	Major facilitator superfamily domain
JACQFO010000001.1_orf8455	8cfe4ee6d6b23b910145bedcc5c27b29	408	PANTHER	PTHR40705	TRNA(ILE2) 2-AGMATINYLCYTIDINE SYNTHETASE TIAS	8	350	5.1E-85	T	24-06-2023	-	-
JACQFO010000001.1_orf8455	8cfe4ee6d6b23b910145bedcc5c27b29	408	Gene3D	G3DSA:2.40.50.1010	-	258	368	2.3E-21	T	24-06-2023	-	-
JACQFO010000001.1_orf8455	8cfe4ee6d6b23b910145bedcc5c27b29	408	Hamap	MF_01892	tRNA(Ile2) 2-agmatinylcytidine synthetase TiaS [tiaS].	10	389	26.44537	T	24-06-2023	IPR024913	tRNA(Ile2) 2-agmatinylcytidine synthetase TiaS
JACQFO010000001.1_orf8455	8cfe4ee6d6b23b910145bedcc5c27b29	408	Pfam	PF08489	Domain of unknown function (DUF1743)	145	259	3.8E-33	T	24-06-2023	IPR013696	Domain of unknown function DUF1743
JACQFO010000001.1_orf8455	8cfe4ee6d6b23b910145bedcc5c27b29	408	Gene3D	G3DSA:3.30.70.2200	-	10	158	8.8E-36	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	TIGRFAM	TIGR01443	intein_Cterm: intein C-terminal splicing region	840	864	0.0019	T	24-06-2023	IPR030934	Intein C-terminal splicing region
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	SMART	SM00306	hint_7	333	457	2.2E-11	T	24-06-2023	IPR003587	Hint domain N-terminal
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	Gene3D	G3DSA:1.10.10.10	-	70	212	6.2E-32	T	24-06-2023	IPR036388	Winged helix-like DNA-binding domain superfamily
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	Gene3D	G3DSA:2.170.16.10	Hedgehog/Intein (Hint) domain	376	498	5.9E-11	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	SUPERFAMILY	SSF55608	Homing endonucleases	635	709	4.19E-6	T	24-06-2023	IPR027434	Homing endonuclease
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	TIGRFAM	TIGR01445	intein_Nterm: intein N-terminal splicing region	336	432	2.5E-9	T	24-06-2023	IPR006141	Intein N-terminal splicing region
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	SUPERFAMILY	SSF56726	DNA topoisomerase IV, alpha subunit	862	957	1.24E-17	T	24-06-2023	IPR036078	Spo11/DNA topoisomerase VI subunit A superfamily
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	MobiDBLite	mobidb-lite	consensus disorder prediction	1	42	-	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR00379	Intein signature	675	690	1.8E-15	T	24-06-2023	IPR006142	Intein
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR00379	Intein signature	838	855	1.8E-15	T	24-06-2023	IPR006142	Intein
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR00379	Intein signature	547	559	1.8E-15	T	24-06-2023	IPR006142	Intein
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR00379	Intein signature	858	867	1.8E-15	T	24-06-2023	IPR006142	Intein
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR00379	Intein signature	420	433	1.8E-15	T	24-06-2023	IPR006142	Intein
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	MobiDBLite	mobidb-lite	consensus disorder prediction	48	67	-	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	SUPERFAMILY	SSF56726	DNA topoisomerase IV, alpha subunit	144	361	2.22E-43	T	24-06-2023	IPR036078	Spo11/DNA topoisomerase VI subunit A superfamily
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	SMART	SM00305	HINTC_6	820	869	0.0048	T	24-06-2023	IPR003586	Hint domain C-terminal
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	ProSiteProfiles	PS50819	Intein DOD-type homing endonuclease domain profile.	550	688	8.838572	T	24-06-2023	IPR004042	Intein DOD homing endonuclease
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	MobiDBLite	mobidb-lite	consensus disorder prediction	1	82	-	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	Gene3D	G3DSA:2.170.16.10	Hedgehog/Intein (Hint) domain	789	861	1.4E-8	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	CDD	cd00081	Hint	377	484	4.23611E-11	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	Pfam	PF04406	Type IIB DNA topoisomerase	146	209	1.5E-12	T	24-06-2023	IPR013049	Spo11/DNA topoisomerase VI, subunit A, N-terminal
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR01552	DNA topoisomerase VI subunit A (TOP6A) signature	111	131	2.9E-15	T	24-06-2023	IPR004085	DNA topoisomerase VI, subunit A
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR01552	DNA topoisomerase VI subunit A (TOP6A) signature	293	313	2.9E-15	T	24-06-2023	IPR004085	DNA topoisomerase VI, subunit A
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR01552	DNA topoisomerase VI subunit A (TOP6A) signature	180	197	2.9E-15	T	24-06-2023	IPR004085	DNA topoisomerase VI, subunit A
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	Pfam	PF14890	Intein splicing domain	352	863	3.3E-18	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR01550	DNA topoisomerase VI subunit A family signature	204	219	2.4E-18	T	24-06-2023	IPR002815	Spo11/DNA topoisomerase VI subunit A
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR01550	DNA topoisomerase VI subunit A family signature	319	335	2.4E-18	T	24-06-2023	IPR002815	Spo11/DNA topoisomerase VI subunit A
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR01550	DNA topoisomerase VI subunit A family signature	186	203	2.4E-18	T	24-06-2023	IPR002815	Spo11/DNA topoisomerase VI subunit A
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR01550	DNA topoisomerase VI subunit A family signature	263	280	2.4E-18	T	24-06-2023	IPR002815	Spo11/DNA topoisomerase VI subunit A
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PRINTS	PR01550	DNA topoisomerase VI subunit A family signature	287	308	2.4E-18	T	24-06-2023	IPR002815	Spo11/DNA topoisomerase VI subunit A
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	ProSiteProfiles	PS50817	Intein N-terminal splicing motif profile.	335	433	9.869535	T	24-06-2023	IPR006141	Intein N-terminal splicing region
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	Gene3D	G3DSA:3.40.1360.10	-	862	960	1.5E-20	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	Gene3D	G3DSA:3.40.1360.10	-	213	375	1.6E-25	T	24-06-2023	-	-
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	Gene3D	G3DSA:3.10.28.10	Homing endonucleases	544	708	8.9E-23	T	24-06-2023	IPR027434	Homing endonuclease
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	ProSiteProfiles	PS50818	Intein C-terminal splicing motif profile.	840	864	8.550764	T	24-06-2023	IPR030934	Intein C-terminal splicing region
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	SUPERFAMILY	SSF51294	Hedgehog/intein (Hint) domain	336	864	2.75E-25	T	24-06-2023	IPR036844	Hint domain superfamily
JACQFO010000039.1_orf15842	9ec30cf4fbfd96f1f7c618d0ae9394c0	962	PANTHER	PTHR10848	MEIOTIC RECOMBINATION PROTEIN SPO11	867	957	1.6E-54	T	24-06-2023	IPR002815	Spo11/DNA topoisomerase VI subunit A
JACQFO010000064.1_orf21129	48dadb6157343622a216e2214f106b46	154	MobiDBLite	mobidb-lite	consensus disorder prediction	7	21	-	T	24-06-2023	-	-
JACQFO010000064.1_orf21129	48dadb6157343622a216e2214f106b46	154	MobiDBLite	mobidb-lite	consensus disorder prediction	133	154	-	T	24-06-2023	-	-
JACQFO010000064.1_orf21129	48dadb6157343622a216e2214f106b46	154	MobiDBLite	mobidb-lite	consensus disorder prediction	49	79	-	T	24-06-2023	-	-
JACQFO010000064.1_orf21129	48dadb6157343622a216e2214f106b46	154	MobiDBLite	mobidb-lite	consensus disorder prediction	1	88	-	T	24-06-2023	-	-
JACQFO010000015.1_orf21904	d2207a67283b471e7ec1b869e8f2a34c	274	Pfam	PF19093	Family of unknown function (DUF5781)	49	253	8.0E-11	T	24-06-2023	IPR043940	Protein of unknown function DUF5781
JACQFO010000073.1_orf24625	195670c8283562b4313edfaa3da41b49	1171	Pfam	PF03833	DNA polymerase II large subunit DP2	34	907	5.2E-293	T	24-06-2023	IPR016033	DNA polymerase II large subunit DP2, N-terminal
JACQFO010000073.1_orf24625	195670c8283562b4313edfaa3da41b49	1171	Coils	Coil	Coil	198	218	-	T	24-06-2023	-	-
JACQFO010000073.1_orf24625	195670c8283562b4313edfaa3da41b49	1171	PANTHER	PTHR42210	DNA POLYMERASE II LARGE SUBUNIT	30	1159	0.0	T	24-06-2023	IPR004475	DNA polymerase II large subunit DP2
JACQFO010000073.1_orf24625	195670c8283562b4313edfaa3da41b49	1171	TIGRFAM	TIGR00354	polC: DNA polymerase II, large subunit DP2	31	1158	0.0	T	24-06-2023	IPR004475	DNA polymerase II large subunit DP2
JACQFO010000073.1_orf24625	195670c8283562b4313edfaa3da41b49	1171	Coils	Coil	Coil	81	101	-	T	24-06-2023	-	-
JACQFO010000047.1_orf17009	d5893a5e333e6f2c6394e91d8e3848aa	272	MobiDBLite	mobidb-lite	consensus disorder prediction	1	29	-	T	24-06-2023	-	-
JACQFO010000129.1_orf10044	76128966299aa0ec35258cb064ef899a	402	SUPERFAMILY	SSF52402	Adenine nucleotide alpha hydrolases-like	181	327	8.37E-9	T	24-06-2023	-	-
JACQFO010000129.1_orf10044	76128966299aa0ec35258cb064ef899a	402	Gene3D	G3DSA:3.40.50.620	HUPs	171	347	2.7E-18	T	24-06-2023	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
JACQFO010000129.1_orf10044	76128966299aa0ec35258cb064ef899a	402	SUPERFAMILY	SSF52402	Adenine nucleotide alpha hydrolases-like	13	120	8.04E-15	T	24-06-2023	-	-
JACQFO010000129.1_orf10044	76128966299aa0ec35258cb064ef899a	402	Pfam	PF01012	Electron transfer flavoprotein domain	32	121	8.1E-12	T	24-06-2023	IPR014730	Electron transfer flavoprotein, alpha/beta-subunit, N-terminal
JACQFO010000129.1_orf10044	76128966299aa0ec35258cb064ef899a	402	Gene3D	G3DSA:3.40.50.620	HUPs	11	145	4.6E-19	T	24-06-2023	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
JACQFO010000129.1_orf10044	76128966299aa0ec35258cb064ef899a	402	PANTHER	PTHR21294	ELECTRON TRANSFER FLAVOPROTEIN BETA-SUBUNIT	13	120	1.4E-17	T	24-06-2023	IPR012255	Electron transfer flavoprotein, beta subunit
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	Pfam	PF13183	4Fe-4S dicluster domain	155	228	2.0E-12	T	24-06-2023	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	ProSitePatterns	PS00197	2Fe-2S ferredoxin-type iron-sulfur binding region signature.	71	79	-	T	24-06-2023	IPR006058	2Fe-2S ferredoxin, iron-sulphur binding site
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	SUPERFAMILY	SSF54292	2Fe-2S ferredoxin-like	18	119	2.75E-23	T	24-06-2023	IPR036010	2Fe-2S ferredoxin-like superfamily
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	Pfam	PF13085	2Fe-2S iron-sulfur cluster binding domain	22	123	1.3E-24	T	24-06-2023	IPR025192	Succinate dehydogenase/fumarate reductase N-terminal
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	PANTHER	PTHR11921	SUCCINATE DEHYDROGENASE IRON-SULFUR PROTEIN	11	235	5.7E-34	T	24-06-2023	-	-
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	Gene3D	G3DSA:3.10.20.30	-	9	119	1.7E-28	T	24-06-2023	IPR012675	Beta-grasp domain superfamily
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	ProSiteProfiles	PS51085	2Fe-2S ferredoxin-type iron-sulfur binding domain profile.	18	110	9.065613	T	24-06-2023	IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	TIGRFAM	TIGR00384	dhsB: succinate dehydrogenase and fumarate reductase iron-sulfur protein	29	234	4.5E-42	T	24-06-2023	IPR004489	Succinate dehydrogenase/fumarate reductase iron-sulphur protein
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	Gene3D	G3DSA:1.10.1060.10	-	121	249	1.9E-16	T	24-06-2023	IPR009051	Alpha-helical ferredoxin
JACQFO010000028.1_orf13938	5bdbee293332d50d7d4be5fd1256eeae	298	SUPERFAMILY	SSF46548	alpha-helical ferredoxin	137	232	4.88E-16	T	24-06-2023	-	-
JACQFO010000012.1_orf13428	de72f364cbaf31fe7448a4ab525f984f	404	SUPERFAMILY	SSF51905	FAD/NAD(P)-binding domain	46	388	3.5E-35	T	24-06-2023	IPR036188	FAD/NAD(P)-binding domain superfamily
JACQFO010000012.1_orf13428	de72f364cbaf31fe7448a4ab525f984f	404	Gene3D	G3DSA:3.50.50.60	-	47	375	1.2E-43	T	24-06-2023	IPR036188	FAD/NAD(P)-binding domain superfamily
JACQFO010000012.1_orf13428	de72f364cbaf31fe7448a4ab525f984f	404	PANTHER	PTHR13847	SARCOSINE DEHYDROGENASE-RELATED	46	376	5.4E-31	T	24-06-2023	-	-
JACQFO010000012.1_orf13428	de72f364cbaf31fe7448a4ab525f984f	404	Gene3D	G3DSA:3.30.9.10	-	140	341	1.2E-43	T	24-06-2023	-	-
JACQFO010000012.1_orf13428	de72f364cbaf31fe7448a4ab525f984f	404	Pfam	PF01266	FAD dependent oxidoreductase	47	376	7.8E-37	T	24-06-2023	IPR006076	FAD dependent oxidoreductase
JACQFO010000084.1_orf25994	6211d81a6b1e8370c8cb3cea63e384a7	92	MobiDBLite	mobidb-lite	consensus disorder prediction	14	92	-	T	24-06-2023	-	-
JACQFO010000084.1_orf25994	6211d81a6b1e8370c8cb3cea63e384a7	92	MobiDBLite	mobidb-lite	consensus disorder prediction	15	33	-	T	24-06-2023	-	-
JACQFO010000084.1_orf25994	6211d81a6b1e8370c8cb3cea63e384a7	92	MobiDBLite	mobidb-lite	consensus disorder prediction	47	92	-	T	24-06-2023	-	-
JACQFO010000138.1_orf11275	acfd42d90894cfd9516682597350fc60	350	Gene3D	G3DSA:1.20.1690.10	-	81	187	2.9E-23	T	24-06-2023	IPR035067	V-type ATPase subunit C/d
JACQFO010000138.1_orf11275	acfd42d90894cfd9516682597350fc60	350	Pfam	PF01992	ATP synthase (C/AC39) subunit	13	344	1.9E-40	T	24-06-2023	IPR002843	ATPase, V0 complex,  c/d subunit
JACQFO010000138.1_orf11275	acfd42d90894cfd9516682597350fc60	350	PANTHER	PTHR38682	V-TYPE ATP SYNTHASE SUBUNIT C	5	349	5.3E-43	T	24-06-2023	-	-
JACQFO010000138.1_orf11275	acfd42d90894cfd9516682597350fc60	350	Gene3D	G3DSA:1.20.1690.10	-	188	309	2.9E-23	T	24-06-2023	IPR035067	V-type ATPase subunit C/d
JACQFO010000138.1_orf11275	acfd42d90894cfd9516682597350fc60	350	Gene3D	G3DSA:1.10.132.50	ATP synthase (C/AC39) subunit, domain 3	13	344	2.9E-23	T	24-06-2023	IPR044911	V-type ATP synthase c/d subunit, domain 3 superfamily
JACQFO010000138.1_orf11275	acfd42d90894cfd9516682597350fc60	350	SUPERFAMILY	SSF103486	V-type ATP synthase subunit C	11	349	8.63E-31	T	24-06-2023	IPR036079	V-type ATP synthase subunit c/d subunit superfamily
JACQFO010000039.1_orf15809	9ada9240aee0661ea3d37a4a27545cd7	228	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like	2	148	3.57E-41	T	24-06-2023	IPR020568	Ribosomal protein S5 domain 2-type fold
JACQFO010000039.1_orf15809	9ada9240aee0661ea3d37a4a27545cd7	228	Gene3D	G3DSA:3.30.230.10	-	1	218	1.8E-60	T	24-06-2023	IPR014721	Ribosomal protein S5 domain 2-type fold, subgroup
JACQFO010000039.1_orf15809	9ada9240aee0661ea3d37a4a27545cd7	228	MobiDBLite	mobidb-lite	consensus disorder prediction	204	228	-	T	24-06-2023	-	-
JACQFO010000039.1_orf15809	9ada9240aee0661ea3d37a4a27545cd7	228	CDD	cd00823	TopoIIB_Trans	1	147	4.93407E-52	T	24-06-2023	IPR015320	DNA topoisomerase VI, subunit B, transducer
JACQFO010000039.1_orf15809	9ada9240aee0661ea3d37a4a27545cd7	228	Pfam	PF09239	Topoisomerase VI B subunit, transducer	2	145	1.1E-48	T	24-06-2023	IPR015320	DNA topoisomerase VI, subunit B, transducer
JACQFO010000039.1_orf15809	9ada9240aee0661ea3d37a4a27545cd7	228	MobiDBLite	mobidb-lite	consensus disorder prediction	181	228	-	T	24-06-2023	-	-
JACQFO010000020.1_orf22637	adae94fb548c415f8960bc220de02abf	329	MobiDBLite	mobidb-lite	consensus disorder prediction	193	271	-	T	24-06-2023	-	-
JACQFO010000020.1_orf22637	adae94fb548c415f8960bc220de02abf	329	MobiDBLite	mobidb-lite	consensus disorder prediction	287	329	-	T	24-06-2023	-	-
JACQFO010000020.1_orf22637	adae94fb548c415f8960bc220de02abf	329	MobiDBLite	mobidb-lite	consensus disorder prediction	1	47	-	T	24-06-2023	-	-
JACQFO010000020.1_orf22637	adae94fb548c415f8960bc220de02abf	329	MobiDBLite	mobidb-lite	consensus disorder prediction	163	329	-	T	24-06-2023	-	-
JACQFO010000020.1_orf22637	adae94fb548c415f8960bc220de02abf	329	MobiDBLite	mobidb-lite	consensus disorder prediction	29	44	-	T	24-06-2023	-	-
JACQFO010000119.1_orf6307	0b63ef61893612649ef35f6517c56bdb	163	Gene3D	G3DSA:2.30.30.20	-	107	162	7.9E-12	T	24-06-2023	-	-
JACQFO010000119.1_orf6307	0b63ef61893612649ef35f6517c56bdb	163	Pfam	PF01948	Aspartate carbamoyltransferase regulatory chain, allosteric domain	11	101	3.1E-23	T	24-06-2023	IPR020545	Aspartate carbamoyltransferase regulatory subunit, N-terminal
JACQFO010000119.1_orf6307	0b63ef61893612649ef35f6517c56bdb	163	SUPERFAMILY	SSF57825	Aspartate carbamoyltransferase, Regulatory-chain, C-terminal domain	108	160	1.23E-9	T	24-06-2023	IPR036792	Aspartate carbamoyltransferase regulatory subunit, C-terminal domain superfamily
JACQFO010000119.1_orf6307	0b63ef61893612649ef35f6517c56bdb	163	SUPERFAMILY	SSF54893	Aspartate carbamoyltransferase, Regulatory-chain, N-terminal domain	7	101	1.03E-23	T	24-06-2023	IPR036793	Aspartate carbamoyltransferase regulatory subunit, N-terminal domain superfamily
JACQFO010000119.1_orf6307	0b63ef61893612649ef35f6517c56bdb	163	Gene3D	G3DSA:3.30.70.140	-	1	105	1.7E-24	T	24-06-2023	IPR036793	Aspartate carbamoyltransferase regulatory subunit, N-terminal domain superfamily
JACQFO010000119.1_orf6307	0b63ef61893612649ef35f6517c56bdb	163	PANTHER	PTHR35805	ASPARTATE CARBAMOYLTRANSFERASE REGULATORY CHAIN	7	158	1.6E-33	T	24-06-2023	IPR002801	Aspartate transcarbamylase regulatory subunit
JACQFO010000119.1_orf6307	0b63ef61893612649ef35f6517c56bdb	163	Pfam	PF02748	Aspartate carbamoyltransferase regulatory chain, metal binding domain	110	157	3.9E-10	T	24-06-2023	IPR020542	Aspartate carbamoyltransferase regulatory subunit, C-terminal
JACQFO010000128.1_orf9911	57ca3f4396798d1625c80fa36de9c204	354	Gene3D	G3DSA:3.40.50.1100	-	95	250	1.3E-54	T	24-06-2023	IPR036052	Tryptophan synthase beta chain-like, PALP domain superfamily
JACQFO010000128.1_orf9911	57ca3f4396798d1625c80fa36de9c204	354	SUPERFAMILY	SSF53686	Tryptophan synthase beta subunit-like PLP-dependent enzymes	42	354	8.64E-79	T	24-06-2023	IPR036052	Tryptophan synthase beta chain-like, PALP domain superfamily
JACQFO010000128.1_orf9911	57ca3f4396798d1625c80fa36de9c204	354	PANTHER	PTHR48077	TRYPTOPHAN SYNTHASE-RELATED	58	354	2.1E-73	T	24-06-2023	IPR023026	Tryptophan synthase beta chain/beta chain-like
JACQFO010000128.1_orf9911	57ca3f4396798d1625c80fa36de9c204	354	Gene3D	G3DSA:3.40.50.1100	-	25	94	1.6E-11	T	24-06-2023	IPR036052	Tryptophan synthase beta chain-like, PALP domain superfamily
JACQFO010000128.1_orf9911	57ca3f4396798d1625c80fa36de9c204	354	Pfam	PF00291	Pyridoxal-phosphate dependent enzyme	89	316	3.9E-35	T	24-06-2023	IPR001926	Tryptophan synthase beta chain-like, PALP domain
JACQFO010000128.1_orf9911	57ca3f4396798d1625c80fa36de9c204	354	ProSitePatterns	PS00168	Tryptophan synthase beta chain pyridoxal-phosphate attachment site.	117	131	-	T	24-06-2023	IPR006653	Tryptophan synthase, beta chain, conserved site
JACQFO010000114.1_orf5414	cb605477aa86c45ad6d991b766efcbee	677	PANTHER	PTHR11365	5-OXOPROLINASE RELATED	117	636	4.2E-108	T	24-06-2023	IPR045079	Oxoprolinase family
JACQFO010000114.1_orf5414	cb605477aa86c45ad6d991b766efcbee	677	MobiDBLite	mobidb-lite	consensus disorder prediction	1	67	-	T	24-06-2023	-	-
JACQFO010000114.1_orf5414	cb605477aa86c45ad6d991b766efcbee	677	MobiDBLite	mobidb-lite	consensus disorder prediction	49	66	-	T	24-06-2023	-	-
JACQFO010000114.1_orf5414	cb605477aa86c45ad6d991b766efcbee	677	Pfam	PF02538	Hydantoinase B/oxoprolinase	124	642	6.7E-176	T	24-06-2023	IPR003692	Hydantoinase B/oxoprolinase
JACQFO010000072.1_orf24211	111a3e0882819c65cf011728d352fb30	154	MobiDBLite	mobidb-lite	consensus disorder prediction	1	30	-	T	24-06-2023	-	-
JACQFO010000064.1_orf21119	e2d69bcca7cef7634dc165d5e57d5301	135	MobiDBLite	mobidb-lite	consensus disorder prediction	1	25	-	T	24-06-2023	-	-
JACQFO010000064.1_orf21119	e2d69bcca7cef7634dc165d5e57d5301	135	MobiDBLite	mobidb-lite	consensus disorder prediction	1	108	-	T	24-06-2023	-	-
JACQFO010000064.1_orf21119	e2d69bcca7cef7634dc165d5e57d5301	135	MobiDBLite	mobidb-lite	consensus disorder prediction	41	62	-	T	24-06-2023	-	-
JACQFO010000064.1_orf21119	e2d69bcca7cef7634dc165d5e57d5301	135	MobiDBLite	mobidb-lite	consensus disorder prediction	63	79	-	T	24-06-2023	-	-
JACQFO010000042.1_orf16256	47eb3732075d5da0b00b2f804698797b	351	CDD	cd08266	Zn_ADH_like1	10	351	1.75987E-180	T	24-06-2023	-	-
JACQFO010000042.1_orf16256	47eb3732075d5da0b00b2f804698797b	351	Pfam	PF08240	Alcohol dehydrogenase GroES-like domain	37	142	1.1E-23	T	24-06-2023	IPR013154	Alcohol dehydrogenase-like, N-terminal
JACQFO010000042.1_orf16256	47eb3732075d5da0b00b2f804698797b	351	Pfam	PF00107	Zinc-binding dehydrogenase	187	313	2.0E-34	T	24-06-2023	IPR013149	Alcohol dehydrogenase-like, C-terminal
JACQFO010000042.1_orf16256	47eb3732075d5da0b00b2f804698797b	351	PANTHER	PTHR44154	QUINONE OXIDOREDUCTASE	5	350	2.4E-91	T	24-06-2023	-	-
JACQFO010000042.1_orf16256	47eb3732075d5da0b00b2f804698797b	351	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	151	325	1.43E-53	T	24-06-2023	IPR036291	NAD(P)-binding domain superfamily
JACQFO010000042.1_orf16256	47eb3732075d5da0b00b2f804698797b	351	SMART	SM00829	PKS_ER_names_mod	19	349	9.1E-26	T	24-06-2023	IPR020843	Polyketide synthase, enoylreductase domain
JACQFO010000042.1_orf16256	47eb3732075d5da0b00b2f804698797b	351	Gene3D	G3DSA:3.40.50.720	-	157	299	8.7E-116	T	24-06-2023	-	-
JACQFO010000042.1_orf16256	47eb3732075d5da0b00b2f804698797b	351	Gene3D	G3DSA:3.90.180.10	-	24	342	8.7E-116	T	24-06-2023	-	-
JACQFO010000042.1_orf16256	47eb3732075d5da0b00b2f804698797b	351	SUPERFAMILY	SSF50129	GroES-like	8	180	6.92E-46	T	24-06-2023	IPR011032	GroES-like superfamily
JACQFO010000124.1_orf7724	56c6c313432d1272b4b617f656397a49	372	TIGRFAM	TIGR03682	arCOG04112: diphthamide biosynthesis enzyme Dph2	50	344	1.9E-64	T	24-06-2023	IPR022428	Diphthamide synthesis Dph2, archaea
JACQFO010000124.1_orf7724	56c6c313432d1272b4b617f656397a49	372	Gene3D	G3DSA:3.40.50.11840	Diphthamide synthesis DPH1/DPH2 domain 1	46	125	1.5E-66	T	24-06-2023	IPR042263	Diphthamide synthesis DPH1/DPH2, domain 1
JACQFO010000124.1_orf7724	56c6c313432d1272b4b617f656397a49	372	SFLD	SFLDS00032	Radical SAM 3-amino-3-carboxypropyl Radical Forming	17	352	9.1E-25	T	24-06-2023	IPR016435	Diphthamide synthesis DPH1/DPH2
JACQFO010000124.1_orf7724	56c6c313432d1272b4b617f656397a49	372	TIGRFAM	TIGR00322	diphth2_R: diphthamide biosynthesis enzyme Dph1/Dph2 domain	34	341	4.3E-57	T	24-06-2023	IPR016435	Diphthamide synthesis DPH1/DPH2
JACQFO010000124.1_orf7724	56c6c313432d1272b4b617f656397a49	372	Gene3D	G3DSA:3.40.50.11860	Diphthamide synthesis DPH1/DPH2 domain 3	241	338	1.5E-66	T	24-06-2023	IPR042265	Diphthamide synthesis DPH1/DPH2, domain 3
