L1	L2	L3	KO	Function	EC	Count
Signal transduction mechanisms	DNA-binding response regulator DpiB of citrate/malate metabolism		COG4565	CitB:		1
Signal transduction mechanisms	DNA-binding response regulator, FixJ family, consists of REC and HTH domains		COG4566	FixJ:		1
Transcription	DNA-binding response regulator, FixJ family, consists of REC and HTH domains		COG4566	FixJ:		1
Signal transduction mechanisms	Signal transduction histidine kinase ComP		COG4585	ComP:		1
General function prediction only	ABC-type uncharacterized transport system, ATPase component		COG4586	:		1
General function prediction only	ABC-type uncharacterized transport system, permease component		COG4587	:		1
Cell wall/membrane/envelope biogenesis	ABC-type transport system involved in lipoprotein release, permease component LolC		COG4591	LolE:		1
Nucleotide transport and metabolism	ABC-type guanosine uptake system NupNOPQ, permease component NupP		COG4603	NupP:		1
Inorganic ion transport and metabolism	ABC-type enterochelin transport system, ATPase component		COG4604	CeuD:		1
Inorganic ion transport and metabolism	ABC-type enterochelin transport system, permease component		COG4605	CeuC:		1
Inorganic ion transport and metabolism	ABC-type enterochelin transport system, permease component		COG4606	CeuB:		1
Inorganic ion transport and metabolism	ABC-type enterochelin transport system, periplasmic component		COG4607	CeuA:		1
Amino acid transport and metabolism	ABC-type oligopeptide transport system, ATPase component		COG4608	AppF:		1
General function prediction only	Plastocyanin domain containing protein		COG4633	:		1
Coenzyme transport and metabolism	Protoporphyrinogen IX oxidase, menaquinone-dependent (flavodoxin domain)		COG4635	HemG:		1
Inorganic ion transport and metabolism	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit		COG4638	HcaE:		1
General function prediction only	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit		COG4638	HcaE:		1
Function unknown	Uncharacterized protein YvbJ, contains N-terminal Zn ribbon domain		COG4640	YvbJ:		1
Cell cycle control, cell division, chromosome partitioning	Spore maturation protein CgeB		COG4641	:		1
Carbohydrate transport and metabolism	Mannitol/fructose-specific phosphotransferase system, IIA domain		COG4668	MtlA2:		1
Nucleotide transport and metabolism	NTP pyrophosphatase, MazG superfamily		COG4696	MazG2:		1
Coenzyme transport and metabolism	ECF-type riboflavin transporter, membrane (S) component		COG4720	ECF-S:		1
Coenzyme transport and metabolism	ABC-type thiamine/hydroxymethylpyrimidine transport system, permease component		COG4721	YkoE:		1
Coenzyme transport and metabolism	ECF-type thiazole transporter, membrane (S) component ThiW		COG4732	ThiW:		1
Signal transduction mechanisms	Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains		COG4753	YesN:		1
Transcription	Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains		COG4753	YesN:		1
Signal transduction mechanisms	Membrane protein LiaF, inhibitor of the LiaRS two-component envelope stress sensory system		COG4758	LiaF:		1
Function unknown	Uncharacterized membrane protein, YccA/Bax inhibitor family		COG4760	:		1
Defense mechanisms	Glycopeptide antibiotics resistance protein		COG4767	VanZ:		1
Function unknown	Uncharacterized conserved protein YoxC, contains an MCP-like domain		COG4768	:		1
Lipid transport and metabolism	Acetyl/propionyl-CoA carboxylase, alpha subunit		COG4770	PccA:		1
Inorganic ion transport and metabolism	ABC-type enterobactin transport system, permease component		COG4779	FepG:		1
Cell motility	Flagellar basal body rod protein FlgG		COG4786	FlgG:		1
Function unknown	Uncharacterized membrane protein		COG4803	:		1
Function unknown	Uncharacterized conserved protein with an alpha/beta hydrolase fold		COG4814	:		1
Function unknown	Uncharacterized membrane protein YwzB		COG4836	YwzB:		1
Posttranslational modification, protein turnover, chaperones	Disulfide oxidoreductase YuzD		COG4837	YuzD:		1
Function unknown	Uncharacterized conserved protein YlaN, UPF0358 family		COG4838	YlaN:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein FtsL		COG4839	FtsL2:		1
Function unknown	Uncharacterized conserved protein YfkK, UPF0435 family		COG4840	YfkK:		1
Function unknown	Uncharacterized conserved protein YneR, related to HesB/YadR/YfhF family		COG4841	YneR:		1
Function unknown	Uncharacterized conserved protein YebE, UPF0316/DUF2179 family		COG4843	YebE:		1
Function unknown	Uncharacterized conserved protein YuzB, UPF0349 family		COG4844	YuzB:		1
Defense mechanisms	Chloramphenicol O-acetyltransferase		COG4845	CatA:		1
Energy production and conversion	Cytochrome c biogenesis protein CcdC		COG4846	CcdC:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c biogenesis protein CcdC		COG4846	CcdC:		1
General function prediction only	YtpQ protein involved in methylglyoxal resistance, DUF1444/UPF0354 family		COG4848	YtpQ:		1
General function prediction only	Predicted nucleotidyltransferase		COG4849	:		1
General function prediction only	Uncharacterized conserved protein involved in sex pheromone biosynthesis		COG4851	CamS:		1
Signal transduction mechanisms	YycI protein, regulator of the WalKR two-component signal transduction system		COG4853	YycI:		1
Signal transduction mechanisms	Cyclic di-AMP synthase regulator CdaR, YbbR domain		COG4856	YbbR:		1
Amino acid transport and metabolism	5-Methylthioribose/5-deoxyribose kinase, methionine salvage pathway		COG4857	MthN:		1
Function unknown	Uncharacterized membrane-anchored protein		COG4858	:		1
Transcription	Negative regulator MecA of genetic competence, sporulation and motility		COG4862	MecA:		1
Signal transduction mechanisms	Negative regulator MecA of genetic competence, sporulation and motility		COG4862	MecA:		1
Cell motility	Negative regulator MecA of genetic competence, sporulation and motility		COG4862	MecA:		1
Signal transduction mechanisms	YycH protein, regulator of the WalKR two-component signal transduction system		COG4863	YycH:		1
Function unknown	Uncharacterized conserved protein YqfA, UPF0365 family		COG4864	YqfA:		1
Function unknown	Uncharacterized membrane protein		COG4872	:		1
Function unknown	Uncharacterized conserved protein YkvS, DUF2187 family		COG4873	YkvS:		1
Function unknown	Uncharacterized conserved protein YdaT		COG4876	YdaT:		1
Function unknown	Uncharacterized conserved protein, DUF2194 domain		COG4878	:		1
Function unknown	Uncharacterized conserved protein YfeS, contains WGR domain		COG4884	YfeS:		1
Transcription	Leucine-rich repeat (LRR) protein		COG4886	LRR:		1
Lipid transport and metabolism	Putative phospholipid scramblase YxjI, Tubby2 superfamily		COG4894	YxjI:		1
Function unknown	Uncharacterized conserved protein YwbE, DUF2196 family		COG4895	YwbE:		1
Function unknown	Uncharacterized conserved protein YlaI, DUF2197 family		COG4896	YlaI:		1
Function unknown	Uncharacterized conserved protein		COG4898	:		1
Transcription	Competence transcription factor ComK		COG4903	ComK:		1
Secondary metabolites biosynthesis, transport and catabolism	5-bromo-4-chloroindolyl phosphatase XpaC		COG4915	XpaC:		1
General function prediction only	5-bromo-4-chloroindolyl phosphatase XpaC		COG4915	XpaC:		1
General function prediction only	Predicted Fe-S cluster biosynthesis protein YqkB		COG4918	YqkB:		1
General function prediction only	Predicted nuclease (RNAse H fold)		COG4923	:		1
Function unknown	Uncharacterized conserved protein		COG4925	:		1
General function prediction only	Predicted choloylglycine hydrolase		COG4927	:		1
Function unknown	Uncharacterized membrane-anchored protein		COG4929	:		1
Posttranslational modification, protein turnover, chaperones	Regulatory P domain of the subtilisin-like proprotein convertases and other proteases		COG4935	:		1
Transcription	Predicted RNA polymerase sigma factor, contains C-terminal TPR domain		COG4941	:		1
Cell cycle control, cell division, chromosome partitioning	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB		COG4942	EnvC:		1
Cell wall/membrane/envelope biogenesis	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily		COG4948	RspA:Non-phosphorylated Entner-Doudoroff pathway		1
General function prediction only	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily		COG4948	RspA:Non-phosphorylated Entner-Doudoroff pathway		1
Function unknown	Uncharacterized conserved protein YpbB, contains C-terminal HTH domain		COG4955	YpbB:		1
General function prediction only	Uncharacterized conserved protein YacL, contains PIN and TRAM domains		COG4956	:		1
Cell motility	Type IV pilus assembly protein PilW		COG4966	PilW:		1
Extracellular structures	Type IV pilus assembly protein PilW		COG4966	PilW:		1
Cell motility	Type IV pilus assembly protein PilV		COG4967	PilV:		1
Extracellular structures	Type IV pilus assembly protein PilV		COG4967	PilV:		1
Cell motility	Type IV pilus assembly protein, ATPase PilM		COG4972	PilM:		1
Extracellular structures	Type IV pilus assembly protein, ATPase PilM		COG4972	PilM:		1
Replication, recombination and repair	Site-specific recombinase XerD		COG4974	XerD:		1
Carbohydrate transport and metabolism	Glucose uptake protein GlcU		COG4975	GlcU:		1
General function prediction only	Predicted methyltransferase, contains TPR repeat		COG4976	:		1
Transcription	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain		COG4977	GlxA:		1
General function prediction only	Gas vesicle protein YhaH		COG4980	GvpP:		1
Energy production and conversion	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components		COG4987	CydC:		1
Posttranslational modification, protein turnover, chaperones	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components		COG4987	CydC:		1
Energy production and conversion	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components		COG4988	CydD:		1
Posttranslational modification, protein turnover, chaperones	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components		COG4988	CydD:		1
General function prediction only	Predicted oxidoreductase YdhF		COG4989	YdhF:		1
General function prediction only	Predicted cysteine peptidase, C39 family		COG4990	YvpB:		1
Function unknown	Uncharacterized conserved protein YraI		COG4991	YraI:		1
Amino acid transport and metabolism	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase		COG4992	ArgD:Arginine biosynthesis		1
Function unknown	Uncharacterized protein CV0675, UCP033623 family		COG4994	:		1
Function unknown	Uncharacterized conserved protein, contains CHAT domain		COG4995	:		1
General function prediction only	Predicted house-cleaning noncanonical NTP pyrophosphatase, all-alpha NTP-PPase (MazG) superfamily		COG4997	:		1
Signal transduction mechanisms	Signal transduction histidine kinase NtrY involved in nitrogen fixation and metabolism regulation		COG5000	NtrY:		1
Signal transduction mechanisms	Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain		COG5001	:		1
Signal transduction mechanisms	Sensor histidine kinase WalK		COG5002	WalK:		1
Energy production and conversion	Methanogenic corrinoid protein MtbC1		COG5012	MtbC1:		1
Inorganic ion transport and metabolism	SPX domain-containing protein involved in vacuolar polyphosphate accumulation		COG5036	:		1
Intracellular trafficking, secretion, and vesicular transport	SPX domain-containing protein involved in vacuolar polyphosphate accumulation		COG5036	:		1
Carbohydrate transport and metabolism	Glucan-binding domain (YG repeat)		COG5263	:		1
Signal transduction mechanisms	Extracytoplasmic sensor domain CHASE3 (specificity unknown)		COG5278	CHASE3:		1
Cell cycle control, cell division, chromosome partitioning	Cytokinesis protein 3, contains TGc (transglutaminase/protease-like) domain		COG5279	CYK3:		1
Function unknown	Uncharacterized conserved protein YxeA, DUF1093 family		COG5294	YxeA:		1
Cell wall/membrane/envelope biogenesis	Spore coat protein CotH		COG5337	CotH:		1
Signal transduction mechanisms	Anti-sigma-K factor RskA		COG5343	RskA:		1
Function unknown	Uncharacterized conserved protein, DUF2169 domain		COG5351	:		1
Function unknown	Uncharacterized conserved protein YpmB, contains C-terminal PepSY domain		COG5353	YpmB:		1
General function prediction only	Uncharacterized conserved protein, heparinase superfamily		COG5360	:		1
Posttranslational modification, protein turnover, chaperones	ATP-dependent protease HslVU (ClpYQ), peptidase subunit		COG5405	HslV:		1
Intracellular trafficking, secretion, and vesicular transport	Preprotein translocase subunit Sec63		COG5407	SEC63:		1
Mobilome: prophages, transposons	Phage-related protein		COG5412	:		1
Carbohydrate transport and metabolism	Polygalacturonase		COG5434	Pgu1:		1
Function unknown	Uncharacterized membrane protein		COG5523	:		1
Function unknown	Uncharacterized membrane protein		COG5547	:		1
Function unknown	Uncharacterized membrane protein YesL		COG5578	YesL:		1
Cell motility	Cyclic di-GMP-binding flagellar brake protein FlgZ/YcgR, contains PilZNR(YcgR) and PilZ domains		COG5581	YcgR:		1
Function unknown	Uncharacterized conserved protein YpiB, UPF0302 family		COG5582	YpiB:		1
Function unknown	Uncharacterized conserved protein YtzB		COG5584	:		1
Function unknown	CHAD domain, binds inorganic polyphosphates		COG5607	CHAD:		1
Energy production and conversion	Na+-translocating membrane potential-generating system subunit MpsC, DUF2294 family		COG5609	MpsC:		1
Signal transduction mechanisms	TolB amino-terminal domain (function unknown)		COG5616	TolBN:		1
Posttranslational modification, protein turnover, chaperones	Iron-binding protein Fra/YdhG, frataxin family (Fe-S cluster biosynthesis)		COG5646	Fra:		1
Inorganic ion transport and metabolism	Iron-binding protein Fra/YdhG, frataxin family (Fe-S cluster biosynthesis)		COG5646	Fra:		1
Function unknown	VanZ-like family protein (function unknown)		COG5652	VanZ:		1
Transcription	Transmembrane transcriptional regulator RsiW (anti-sigma-W factor)		COG5662	RsiW:		1
General function prediction only	Uncharacterized conserved protein YqfW, HAD superfamily		COG5663	YqfW:		1
Cell cycle control, cell division, chromosome partitioning	Stage 0 sporulation initiation regulator Spo0A (response regulator, REC-HTH domains)		COG5801	Spo0A:		1
