index	L1	L2	L3	KO	Function	EC	Count
36652	Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K10251	HSD17B12, KAR, IFA38; 17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase	1.1.1.62 1.1.1.330	1
124	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00176	korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta	1.2.7.3	1
1795	Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00176	korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta	1.2.7.3	1
3826	Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K12252	aruH; arginine:pyruvate transaminase	2.6.1.84	2
37067	Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K12252	aruH; arginine:pyruvate transaminase	2.6.1.84	2
3428	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
3948	Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
4062	Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
4237	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
5708	Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
6878	Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
6943	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
7198	Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
37058	Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00815	TAT; tyrosine aminotransferase	2.6.1.5	2
325	Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K14259	kdaD, xacE, kdxD; 2-dehydro-3-deoxy-D-arabinonate dehydratase	4.2.1.141	1
575	Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K14259	kdaD, xacE, kdxD; 2-dehydro-3-deoxy-D-arabinonate dehydratase	4.2.1.141	1
2417	Metabolism	Lipid metabolism	Primary bile acid biosynthesis [PATH:ko00120]	K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
2882	Metabolism	Lipid metabolism	Biosynthesis of unsaturated fatty acids [PATH:ko01040]	K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
15428	Cellular Processes	Transport and catabolism	Peroxisome [PATH:ko04146]	K12405	HSD17B4; (3R)-3-hydroxyacyl-CoA dehydrogenase / 3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA hydratase / enoyl-CoA hydratase 2	1.1.1.- 4.2.1.107 4.2.1.119	1
3761	Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00618	ARG2; amino-acid N-acetyltransferase	2.3.1.1	1
1828	Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K15052	K15052; propionyl-CoA carboxylase	6.4.1.3 2.1.3.15	1
46577	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K03444	ERD6, ESL1; MFS transporter, SP family, ERD6-like sugar transporter		1
3613	Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K05825	LYSN; 2-aminoadipate transaminase	2.6.1.-	1
3425	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
3612	Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
3951	Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
4065	Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
4153	Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
4240	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
5709	Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
6880	Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
6946	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
7201	Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
37059	Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00838	ARO8; aromatic amino acid aminotransferase I / 2-aminoadipate transaminase	2.6.1.57 2.6.1.39 2.6.1.27 2.6.1.5	1
53513	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00120	fgd2; F420-dependent hydroxymycolic acid dehydrogenase	1.1.98.-	2
53523	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K11163	DHRS1; dehydrogenase/reductase SDR family member 1	1.1.-.-	1
2532	Metabolism	Lipid metabolism	Glycerolipid metabolism [PATH:ko00561]	K01046	lip, TGL2; triacylglycerol lipase	3.1.1.3	1
2191	Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
3375	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
17543	Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K00640	cysE; serine O-acetyltransferase	2.3.1.30	1
53429	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00046	idnO; gluconate 5-dehydrogenase	1.1.1.69	1
2907	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01945	purD; phosphoribosylamine---glycine ligase	6.3.4.13	2
79	Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01913	AAE7, ACN1; acetate/butyrate---CoA ligase	6.2.1.1 6.2.1.2	2
845	Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01913	AAE7, ACN1; acetate/butyrate---CoA ligase	6.2.1.1 6.2.1.2	2
973	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01913	AAE7, ACN1; acetate/butyrate---CoA ligase	6.2.1.1 6.2.1.2	2
1200	Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K01913	AAE7, ACN1; acetate/butyrate---CoA ligase	6.2.1.1 6.2.1.2	2
36728	Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K01913	AAE7, ACN1; acetate/butyrate---CoA ligase	6.2.1.1 6.2.1.2	2
4837	Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	2.7.7.38	1
36429	Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	2.7.7.38	1
3233	Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01755	argH, ASL; argininosuccinate lyase	4.3.2.1	1
3724	Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K01755	argH, ASL; argininosuccinate lyase	4.3.2.1	1
49075	Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01755	argH, ASL; argininosuccinate lyase	4.3.2.1	1
54225	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K10710	frlD; fructoselysine 6-kinase	2.7.1.218	1
36309	Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K05841	E2.4.1.173; sterol 3beta-glucosyltransferase	2.4.1.173	1
9334	Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K02343	dnaX; DNA polymerase III subunit gamma/tau	2.7.7.7	4
9493	Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K02343	dnaX; DNA polymerase III subunit gamma/tau	2.7.7.7	4
9540	Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K02343	dnaX; DNA polymerase III subunit gamma/tau	2.7.7.7	4
43496	Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02343	dnaX; DNA polymerase III subunit gamma/tau	2.7.7.7	4
45110	Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K02343	dnaX; DNA polymerase III subunit gamma/tau	2.7.7.7	4
2030	Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K06034	comD; sulfopyruvate decarboxylase subunit alpha	4.1.1.79	2
1783	Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K15038	K15038; succinyl-CoA reductase	1.2.1.76	1
2928	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00759	APRT, apt; adenine phosphoribosyltransferase	2.4.2.7	1
49072	Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00759	APRT, apt; adenine phosphoribosyltransferase	2.4.2.7	1
4491	Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K11188	PRDX6; peroxiredoxin 6	1.11.1.7 1.11.1.27 3.1.1.-	1
6715	Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis [PATH:ko00940]	K11188	PRDX6; peroxiredoxin 6	1.11.1.7 1.11.1.27 3.1.1.-	1
6716	Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis [PATH:ko00940]	K00430	E1.11.1.7; peroxidase	1.11.1.7	1
8211	Genetic Information Processing	Transcription	Spliceosome [PATH:ko03040]	K12813	DHX16; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	3.6.4.13	1
39839	Brite Hierarchies	Protein families: genetic information processing	Spliceosome [BR:ko03041]	K12813	DHX16; pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	3.6.4.13	1
5060	Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K12551	sgtA; monofunctional glycosyltransferase	2.4.1.129	1
36242	Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K12551	sgtA; monofunctional glycosyltransferase	2.4.1.129	1
36596	Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K12551	sgtA; monofunctional glycosyltransferase	2.4.1.129	1
174	Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K00036	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase	1.1.1.49 1.1.1.363	1
4487	Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K00036	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase	1.1.1.49 1.1.1.363	1
25304	Human Diseases	Cancer: overview	Central carbon metabolism in cancer [PATH:ko05230]	K00036	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase	1.1.1.49 1.1.1.363	1
33127	Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K00036	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase	1.1.1.49 1.1.1.363	1
49244	Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00036	G6PD, zwf; glucose-6-phosphate 1-dehydrogenase	1.1.1.49 1.1.1.363	1
7506	Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K07538	had; 6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase	1.1.1.368	1
3192	Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01493	comEB; dCMP deaminase	3.5.4.12	1
47599	Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K01493	comEB; dCMP deaminase	3.5.4.12	1
46089	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10834	hmuV, phuV, bhuV, hemV; heme transport system ATP-binding protein	7.6.2.5	1
151	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00026	MDH2; malate dehydrogenase	1.1.1.37	1
944	Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00026	MDH2; malate dehydrogenase	1.1.1.37	1
976	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00026	MDH2; malate dehydrogenase	1.1.1.37	1
1742	Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K00026	MDH2; malate dehydrogenase	1.1.1.37	1
3481	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00026	MDH2; malate dehydrogenase	1.1.1.37	1
150	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00025	MDH1; malate dehydrogenase	1.1.1.37	1
943	Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00025	MDH1; malate dehydrogenase	1.1.1.37	1
975	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00025	MDH1; malate dehydrogenase	1.1.1.37	1
1741	Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K00025	MDH1; malate dehydrogenase	1.1.1.37	1
3480	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00025	MDH1; malate dehydrogenase	1.1.1.37	1
22078	Organismal Systems	Excretory system	Proximal tubule bicarbonate reclamation [PATH:ko04964]	K00025	MDH1; malate dehydrogenase	1.1.1.37	1
4450	Metabolism	Metabolism of other amino acids	D-Alanine metabolism [PATH:ko00473]	K01921	ddl; D-alanine-D-alanine ligase	6.3.2.4	1
5024	Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01921	ddl; D-alanine-D-alanine ligase	6.3.2.4	1
33780	Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01921	ddl; D-alanine-D-alanine ligase	6.3.2.4	1
36554	Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01921	ddl; D-alanine-D-alanine ligase	6.3.2.4	1
2990	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	2.7.6.5 3.1.7.2	1
40580	Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	2.7.6.5 3.1.7.2	1
9904	Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10440	rbsC; ribose transport system permease protein		1
45871	Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10440	rbsC; ribose transport system permease protein		1
54401	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K11995	DNASE1L; deoxyribonuclease-1-like protein	3.1.21.-	1
34	Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01689	ENO, eno; enolase	4.2.1.11	1
1908	Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K01689	ENO, eno; enolase	4.2.1.11	1
9313	Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K01689	ENO, eno; enolase	4.2.1.11	1
12825	Environmental Information Processing	Signal transduction	HIF-1 signaling pathway [PATH:ko04066]	K01689	ENO, eno; enolase	4.2.1.11	1
39695	Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K01689	ENO, eno; enolase	4.2.1.11	1
48786	Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01689	ENO, eno; enolase	4.2.1.11	1
2908	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K13713	purCD; fusion protein PurCD	6.3.2.6 6.3.4.13	2
117	Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00164	OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component	1.2.4.2	1
9336	Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K02340	holA; DNA polymerase III subunit delta	2.7.7.7	3
9494	Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K02340	holA; DNA polymerase III subunit delta	2.7.7.7	3
9541	Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K02340	holA; DNA polymerase III subunit delta	2.7.7.7	3
43492	Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02340	holA; DNA polymerase III subunit delta	2.7.7.7	3
45106	Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K02340	holA; DNA polymerase III subunit delta	2.7.7.7	3
915	Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K03777	dld; D-lactate dehydrogenase (quinone)	1.1.5.12	1
53525	Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K11165	DHRS7; dehydrogenase/reductase SDR family member 7	1.1.-.-	1
274	Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K08322	rspB; L-gulonate 5-dehydrogenase	1.1.1.380	1
2368	Metabolism	Lipid metabolism	Cutin, suberine and wax biosynthesis [PATH:ko00073]	K13356	FAR; alcohol-forming fatty acyl-CoA reductase	1.2.1.84	1
15453	Cellular Processes	Transport and catabolism	Peroxisome [PATH:ko04146]	K13356	FAR; alcohol-forming fatty acyl-CoA reductase	1.2.1.84	1
23459	Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K13356	FAR; alcohol-forming fatty acyl-CoA reductase	1.2.1.84	1
3032	Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K13761	PDE9; high affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9	3.1.4.35	1
