L1	L2	L3	KO	Function	EC	Count
Defense mechanisms	CRISPR-Cas system type I effector complex subunit Cas7,  RAMP superfamily		COG3649	Cas7:CRISPR-Cas system		1
Function unknown	Uncharacterized membrane protein		COG3650	:		1
Function unknown	Predicted outer membrane protein, contains DUF4142 domain		COG3652	:		1
Transcription	DNA-binding transcriptional regulator, XRE family		COG3655	YozG:		1
Function unknown	Predicted periplasmic protein		COG3656	:		1
Defense mechanisms	Putative component of the toxin-antitoxin plasmid stabilization module		COG3657	:		1
Energy production and conversion	Cytochrome b subunit of Ni2+-dependent hydrogenase		COG3658	CytB:		1
Cell cycle control, cell division, chromosome partitioning	Mitochondrial fission protein ELM1		COG3660	ELM1:		1
Inorganic ion transport and metabolism	Uncharacterized conserved protein involved in copper resistance		COG3667	PcoB:		1
Mobilome: prophages, transposons	Plasmid stabilization system protein ParE		COG3668	ParE:		1
Mobilome: prophages, transposons	Transposase InsA		COG3677	InsA:		1
Posttranslational modification, protein turnover, chaperones	Periplasmic chaperone Spy, Spy/CpxP family		COG3678	CpxP:		1
Inorganic ion transport and metabolism	Ferritin-like metal-binding protein YciE		COG3685	YciE:		1
Inorganic ion transport and metabolism	Cu/Ag efflux pump CusA		COG3696	CusA:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, TrbF component		COG3701	TrbF:		1
Inorganic ion transport and metabolism	Gamma-glutamylcyclotransferase ChaC2 (glutathione degradation)		COG3703	ChaC2:		1
Amino acid transport and metabolism	ATP phosphoribosyltransferase regulatory subunit HisZ		COG3705	HisZ:		1
Signal transduction mechanisms	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		COG3706	PleD:		1
Transcription	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		COG3706	PleD:		1
Signal transduction mechanisms	Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains		COG3707	AmiR:		1
Transcription	Two-component response regulator, AmiR/NasT family, consists of REC and RNA-binding antiterminator (ANTAR) domains		COG3707	AmiR:		1
Carbohydrate transport and metabolism	Ribose 1,5-bisphosphate kinase PhnN		COG3709	PhnN:		1
Inorganic ion transport and metabolism	Periplasmic ferric-dicitrate binding protein FecR, regulates iron transport		COG3712	FecR:		1
Signal transduction mechanisms	Periplasmic ferric-dicitrate binding protein FecR, regulates iron transport		COG3712	FecR:		1
Carbohydrate transport and metabolism	5-deoxy-D-glucuronate isomerase		COG3718	IolB:		1
Translation, ribosomal structure and biogenesis	Ribonuclease I		COG3719	RnaI:		1
Defense mechanisms	Membrane protein AmpE required for beta-lactamase induction		COG3725	AmpE:		1
Function unknown	Uncharacterized membrane protein Smp affecting hemolysin expression		COG3726	AhpA:		1
General function prediction only	General stress protein YciG, contains tandem KGG domains		COG3729	GsiB:		1
Carbohydrate transport and metabolism	2-keto-3-deoxy-galactonokinase		COG3734	DgoK:		1
Amino acid transport and metabolism	N-formylglutamate amidohydrolase		COG3741	HutG:		1
Defense mechanisms	PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)		COG3744	:		1
Function unknown	Uncharacterized membrane protein		COG3748	:		1
Function unknown	Uncharacterized conserved protein, DUF934 family		COG3749	:		1
Translation, ribosomal structure and biogenesis	Proline 4-hydroxylase (includes Rps23 Pro-64 3,4-dihydroxylase Tpa1), contains SM-20 domain		COG3751	EGL9:		1
Posttranslational modification, protein turnover, chaperones	Proline 4-hydroxylase (includes Rps23 Pro-64 3,4-dihydroxylase Tpa1), contains SM-20 domain		COG3751	EGL9:		1
Function unknown	Uncharacterized conserved protein YecT, DUF1311 family		COG3755	YecT:		1
Function unknown	Uncharacterized membrane protein		COG3762	:		1
Function unknown	Uncharacterized conserved protein YhhL, DUF1145 family		COG3776	YhhL:		1
Inorganic ion transport and metabolism	Predicted membrane chloride channel, bestrophin family		COG3781	YneE:		1
Function unknown	Uncharacterized conserved protein, DUF1853 domain		COG3782	:		1
Function unknown	Uncharacterized conserved protein YdbL, DUF1318 family		COG3784	YdbL:		1
Function unknown	Predicted membrane protein, encoded in cydAB operon		COG3790	YbgE:		1
Function unknown	Uncharacterized conserved protein		COG3791	:		1
Inorganic ion transport and metabolism	Tellurite resistance protein TerB		COG3793	TerB:		1
Function unknown	Uncharacterized conserved protein GguC, FAA hydrolase family		COG3802	GguC:		1
Function unknown	Uncharacterized conserved protein, DUF1285 family		COG3816	:		1
Function unknown	Uncharacterized membrane protein		COG3821	:		1
Posttranslational modification, protein turnover, chaperones	Glutamine cyclotransferase		COG3823	:		1
Function unknown	Uncharacterized CoxE-like protein,  contains von Willebrand factor type A (vWA) domain		COG3825	CoxE2:		1
Transcription	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains		COG3829	RocR:		1
Signal transduction mechanisms	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains		COG3829	RocR:		1
Signal transduction mechanisms	ACT domain, binds amino acids and other small ligands		COG3830	ACT:		1
Transcription	Sugar diacid utilization regulator CdaR		COG3835	CdaR:		1
Signal transduction mechanisms	Sugar diacid utilization regulator CdaR		COG3835	CdaR:		1
Carbohydrate transport and metabolism	2-keto-3-deoxy-L-rhamnonate aldolase RhmA		COG3836	HpcH:		1
Function unknown	Uncharacterized conserved protein, cupin superfamily		COG3837	:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB2 component (pilin)		COG3838	VirB2:		1
Carbohydrate transport and metabolism	ABC-type sugar transport system, ATPase component MalK		COG3839	MalK:		1
Amino acid transport and metabolism	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component		COG3842	PotA:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirD2 component (relaxase)		COG3843	VirD2:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, TrbL components		COG3846	TrbL:		1
Signal transduction mechanisms	Signal transduction histidine kinase NtrB, nitrogen specific		COG3852	NtrB:		1
Function unknown	Uncharacterized N-terminal coiled-coil domain of peptidoglycan hydrolase CwlO		COG3883	CwlO1:		1
Carbohydrate transport and metabolism	Myo-inositol catabolism protein LolC		COG3892	IolC:		1
Function unknown	Uncharacterized 2Fe-2S and 4Fe-4S clusters-containing protein, contains DUF4445 domain		COG3894	:		1
Posttranslational modification, protein turnover, chaperones	Protein N-terminal and lysine N-methylase, NNT1/EFM7 family		COG3897	Nnt1:		1
General function prediction only	Predicted ATPase		COG3899	:		1
Transcription	Predicted transcriptional regulator, contains ribbon-helix-helix (RHH_1) domain		COG3905	PutA1:		1
Energy production and conversion	Cytochrome c556		COG3909	CytC556:		1
Signal transduction mechanisms	Regulator of T6SS expression TagF, TagF/ImpM/SciT family (unrelated to teichoic acid polymerase TagF of B.subtilis, COG1887)		COG3913	SciT:		1
Intracellular trafficking, secretion, and vesicular transport	Regulator of T6SS expression TagF, TagF/ImpM/SciT family (unrelated to teichoic acid polymerase TagF of B.subtilis, COG1887)		COG3913	SciT:		1
Posttranslational modification, protein turnover, chaperones	Predicted O-linked N-acetylglucosamine transferase, SPINDLY family		COG3914	Spy:		1
Secondary metabolites biosynthesis, transport and catabolism	2-hydroxychromene-2-carboxylate isomerase		COG3917	NahD:		1
Function unknown	Uncharacterized conserved protein, contains Extensin-like_C domain		COG3921	:		1
Carbohydrate transport and metabolism	N-terminal domain of the PTS fructose-specific IIB component		COG3925	FruA:		1
Signal transduction mechanisms	N-terminal domain of the PTS fructose-specific IIB component		COG3925	FruA:		1
Function unknown	Uncharacterized conserved protein, DUF1704 domain		COG3930	:		1
Function unknown	Uncharacterized protein RhuM, Salmonella virulence factor		COG3943	RhuM:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirJ component		COG3946	VirJ:		1
Mobilome: prophages, transposons	Phage-related baseplate assembly protein		COG3948	:		1
Cell motility	Rod binding protein domain		COG3951	FlgJ1:		1
General function prediction only	Uncharacterized conserved protein YabN, contains tetrapyrrole methylase and MazG-like pyrophosphatase domain		COG3956	YabN:		1
Carbohydrate transport and metabolism	Phosphoketolase		COG3957	XFP:		1
Secondary metabolites biosynthesis, transport and catabolism	Glyoxylate carboligase		COG3960	Gcl:		1
Carbohydrate transport and metabolism	TPP-dependent trihydroxycyclohexane-1,2-dione (THcHDO) dehydratase, myo-inositol metabolism		COG3962	IolD:		1
Secondary metabolites biosynthesis, transport and catabolism	2-keto-4-pentenoate hydratase		COG3971	MhpD:		1
Replication, recombination and repair	Superfamily I DNA and RNA helicases		COG3972	:		1
Replication, recombination and repair	DNA helicase IV		COG3973	HelD:		1
General function prediction only	Predicted metalloprotease, contains C-terminal PDZ domain		COG3975	:		1
General function prediction only	Uncharacterized conserved protein, contains FMN-binding domain		COG3976	:		1
Function unknown	Uncharacterized conserved protein		COG4067	:		1
Inorganic ion transport and metabolism	Predicted ferric reductase		COG4097	:		1
Cell wall/membrane/envelope biogenesis	Outer membrane protein assembly factor BamD, BamD/ComL family		COG4105	BamD:		1
Energy production and conversion	Trans-aconitate methyltransferase		COG4106	Tam:		1
Translation, ribosomal structure and biogenesis	Peptide chain release factor RF-3		COG4108	PrfC:Translation factors		1
Defense mechanisms	Toxin component of the Txe-Axe toxin-antitoxin module, Txe/YoeB family		COG4115	:		1
Defense mechanisms	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor		COG4118	Phd:		1
Translation, ribosomal structure and biogenesis	tRNA U34 5-methylaminomethyl-2-thiouridine-forming methyltransferase MnmC		COG4121	MnmC:tRNA modification		1
Translation, ribosomal structure and biogenesis	tRNA 5-hydroxyU34 O-methylase TrmR/YrrM		COG4122	TrmR:tRNA modification		1
Translation, ribosomal structure and biogenesis	tRNA1(Val) A37 N6-methylase TrmN6		COG4123	TrmN6:tRNA modification		1
General function prediction only	Predicted restriction endonuclease, Mrr-cat superfamily		COG4127	:		1
Carbohydrate transport and metabolism	Predicted sugar epimerase, xylose isomerase-like family		COG4130	:		1
Posttranslational modification, protein turnover, chaperones	ABC-type transport system involved in cytochrome c biogenesis, ATPase component		COG4133	CcmA:		1
General function prediction only	ABC-type uncharacterized transport system, permease component		COG4137	YpjD:		1
Energy production and conversion	Na+(or H+)/acetate symporter ActP		COG4147	ActP:		1
Inorganic ion transport and metabolism	ABC-type molybdate transport system, ATPase component ModC		COG4148	ModC:Molybdopterin biosynthesis		1
Inorganic ion transport and metabolism	ABC-type molybdate transport system, permease component ModB		COG4149	ModB:Molybdopterin biosynthesis		1
Amino acid transport and metabolism	ABC-type oligopeptide transport system, periplasmic component		COG4166	OppA:		1
Secondary metabolites biosynthesis, transport and catabolism	ABC-type microcin C transport system, duplicated ATPase component YejF		COG4172	YejF:		1
Secondary metabolites biosynthesis, transport and catabolism	ABC-type microcin C transport system, permease component YejB		COG4174	YejB:		1
Amino acid transport and metabolism	ABC-type branched-chain amino acid transport system, permease component		COG4177	LivM:		1
General function prediction only	ABC-type uncharacterized transport system, permease and ATPase components		COG4178	YddA:		1
Secondary metabolites biosynthesis, transport and catabolism	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component		COG4181	YbbA:		1
General function prediction only	Predicted dienelactone hydrolase		COG4188	:		1
Transcription	Predicted transcriptional regulator, contains HTH domain		COG4190	:		1
Signal transduction mechanisms	Signal transduction histidine kinase regulating phosphoglycerate transport system		COG4192	:		1
Function unknown	Uncharacterized conserved protein, DUF2126 family		COG4196	:		1
Coenzyme transport and metabolism	Outer membrane cobalamin receptor protein BtuB		COG4206	BtuB:		1
Inorganic ion transport and metabolism	ABC-type sulfate transport system, permease component		COG4208	CysW:		1
Energy production and conversion	NADP-dependent 3-hydroxy acid dehydrogenase YdfG		COG4221	YdfG:Pyrimidine degradation		1
Function unknown	Uncharacterized conserved protein, contains a phytase-like domain		COG4222	:		1
General function prediction only	Predicted nuclease of the RNAse H fold, HicB family		COG4226	HicB:		1
Amino acid transport and metabolism	Enolase-phosphatase E1 involved in merthionine salvage		COG4229	Utr4:		1
Amino acid transport and metabolism	Delta 1-pyrroline-5-carboxylate dehydrogenase		COG4230	PutA2:		1
Posttranslational modification, protein turnover, chaperones	Thiol-disulfide interchange protein, contains DsbC and DsbD domains		COG4233	:		1
Energy production and conversion	Thiol-disulfide interchange protein, contains DsbC and DsbD domains		COG4233	:		1
Energy production and conversion	Cytochrome c-type biogenesis protein CcmH/NrfG		COG4235	NrfG:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c-type biogenesis protein CcmH/NrfG		COG4235	NrfG:		1
Secondary metabolites biosynthesis, transport and catabolism	ABC-type microcin C transport system, permease component YejE		COG4239	YejE:		1
Function unknown	Uncharacterized conserved protein YybS, DUF2232 family		COG4241	YybS:		1
Function unknown	Uncharacterized membrane protein		COG4244	:		1
Lipid transport and metabolism	3-phytase (myo-inositol-hexaphosphate 3-phosphohydrolase)		COG4247	Phy:		1
Inorganic ion transport and metabolism	Siderophore synthetase component IucA/IucC/SbnC		COG4264	IucA:		1
Nucleotide transport and metabolism	Allantoicase		COG4266	Alc:		1
